"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"New Jersey","34","1969","1969","1-4 years","1-4","Black or African American","2054-5",0,36889,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","1-4 years","1-4","Other Race","2131-1",0,1475,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","1-4 years","1-4","White","2106-3",0,198924,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","1-4 years","1-4",,,0,237288,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","5-9 years","5-9","Black or African American","2054-5",0,47919,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","5-9 years","5-9","Other Race","2131-1",0,1562,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","5-9 years","5-9","White","2106-3",0,293510,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","5-9 years","5-9",,,0,342991,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","10-14 years","10-14","Black or African American","2054-5",0,44160,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","10-14 years","10-14","Other Race","2131-1",0,1256,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","10-14 years","10-14","White","2106-3",0,299260,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","10-14 years","10-14",,,0,344676,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","15-19 years","15-19","Black or African American","2054-5",3,35581,8.43 (Unreliable),0.08%
,"New Jersey","34","1969","1969","15-19 years","15-19","Other Race","2131-1",0,1217,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","15-19 years","15-19","White","2106-3",1,256185,0.39 (Unreliable),0.03%
"Total","New Jersey","34","1969","1969","15-19 years","15-19",,,4,292983,1.37 (Unreliable),0.11%
,"New Jersey","34","1969","1969","20-24 years","20-24","Black or African American","2054-5",3,32680,9.18 (Unreliable),0.08%
,"New Jersey","34","1969","1969","20-24 years","20-24","Other Race","2131-1",0,1649,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","20-24 years","20-24","White","2106-3",2,225204,0.89 (Unreliable),0.05%
"Total","New Jersey","34","1969","1969","20-24 years","20-24",,,5,259533,1.93 (Unreliable),0.13%
,"New Jersey","34","1969","1969","25-34 years","25-34","Black or African American","2054-5",4,58653,6.82 (Unreliable),0.11%
,"New Jersey","34","1969","1969","25-34 years","25-34","Other Race","2131-1",0,3650,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","25-34 years","25-34","White","2106-3",6,381476,1.57 (Unreliable),0.16%
"Total","New Jersey","34","1969","1969","25-34 years","25-34",,,10,443779,2.25 (Unreliable),0.27%
,"New Jersey","34","1969","1969","35-44 years","35-44","Black or African American","2054-5",1,48785,2.05 (Unreliable),0.03%
,"New Jersey","34","1969","1969","35-44 years","35-44","Other Race","2131-1",1,2572,38.88 (Unreliable),0.03%
,"New Jersey","34","1969","1969","35-44 years","35-44","White","2106-3",5,405961,1.23 (Unreliable),0.13%
"Total","New Jersey","34","1969","1969","35-44 years","35-44",,,7,457318,1.53 (Unreliable),0.19%
,"New Jersey","34","1969","1969","45-54 years","45-54","Black or African American","2054-5",0,36784,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","45-54 years","45-54","Other Race","2131-1",0,1168,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","45-54 years","45-54","White","2106-3",0,433626,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","45-54 years","45-54",,,0,471578,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","55-64 years","55-64","Black or African American","2054-5",0,24855,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","55-64 years","55-64","Other Race","2131-1",0,770,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","55-64 years","55-64","White","2106-3",0,331813,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","55-64 years","55-64",,,0,357438,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","65-74 years","65-74","Black or African American","2054-5",0,15609,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","65-74 years","65-74","Other Race","2131-1",0,505,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","65-74 years","65-74","White","2106-3",0,234127,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","65-74 years","65-74",,,0,250241,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","75-84 years","75-84","Black or African American","2054-5",0,5698,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","75-84 years","75-84","Other Race","2131-1",0,235,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","75-84 years","75-84","White","2106-3",0,120921,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","75-84 years","75-84",,,0,126854,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","85+ years","85+","Black or African American","2054-5",0,1409,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","85+ years","85+","Other Race","2131-1",0,66,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","85+ years","85+","White","2106-3",0,25616,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","85+ years","85+",,,0,27091,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1969","1969","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1969","1969","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Jersey","34","1969","1969","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","New Jersey","34","1969","1969",,,,,26,3669294,0.71,0.69%
,"New Jersey","34","1970","1970","< 1 year","1","Black or African American","2054-5",0,10274,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","< 1 year","1","Other Race","2131-1",0,396,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","< 1 year","1","White","2106-3",0,48048,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","< 1 year","1",,,0,58718,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","1-4 years","1-4","Black or African American","2054-5",0,35615,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","1-4 years","1-4","Other Race","2131-1",0,1643,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","1-4 years","1-4","White","2106-3",0,193909,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","1-4 years","1-4",,,0,231167,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","5-9 years","5-9","Black or African American","2054-5",0,48046,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","5-9 years","5-9","Other Race","2131-1",0,1738,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","5-9 years","5-9","White","2106-3",0,288954,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","5-9 years","5-9",,,0,338738,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","10-14 years","10-14","Black or African American","2054-5",1,45784,2.18 (Unreliable),0.03%
,"New Jersey","34","1970","1970","10-14 years","10-14","Other Race","2131-1",0,1430,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","10-14 years","10-14","White","2106-3",0,302049,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","10-14 years","10-14",,,1,349263,0.29 (Unreliable),0.03%
,"New Jersey","34","1970","1970","15-19 years","15-19","Black or African American","2054-5",5,37625,13.29 (Unreliable),0.13%
,"New Jersey","34","1970","1970","15-19 years","15-19","Other Race","2131-1",0,1332,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","15-19 years","15-19","White","2106-3",0,262880,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","15-19 years","15-19",,,5,301837,1.66 (Unreliable),0.13%
,"New Jersey","34","1970","1970","20-24 years","20-24","Black or African American","2054-5",2,34105,5.86 (Unreliable),0.05%
,"New Jersey","34","1970","1970","20-24 years","20-24","Other Race","2131-1",0,1811,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","20-24 years","20-24","White","2106-3",3,231645,1.30 (Unreliable),0.08%
"Total","New Jersey","34","1970","1970","20-24 years","20-24",,,5,267561,1.87 (Unreliable),0.13%
,"New Jersey","34","1970","1970","25-34 years","25-34","Black or African American","2054-5",6,59919,10.01 (Unreliable),0.16%
,"New Jersey","34","1970","1970","25-34 years","25-34","Other Race","2131-1",1,4031,24.81 (Unreliable),0.03%
,"New Jersey","34","1970","1970","25-34 years","25-34","White","2106-3",5,386922,1.29 (Unreliable),0.13%
"Total","New Jersey","34","1970","1970","25-34 years","25-34",,,12,450872,2.66 (Unreliable),0.32%
,"New Jersey","34","1970","1970","35-44 years","35-44","Black or African American","2054-5",2,49879,4.01 (Unreliable),0.05%
,"New Jersey","34","1970","1970","35-44 years","35-44","Other Race","2131-1",0,2916,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","35-44 years","35-44","White","2106-3",6,400769,1.50 (Unreliable),0.16%
"Total","New Jersey","34","1970","1970","35-44 years","35-44",,,8,453564,1.76 (Unreliable),0.21%
,"New Jersey","34","1970","1970","45-54 years","45-54","Black or African American","2054-5",0,38008,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","45-54 years","45-54","Other Race","2131-1",0,1341,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","45-54 years","45-54","White","2106-3",1,437463,0.23 (Unreliable),0.03%
"Total","New Jersey","34","1970","1970","45-54 years","45-54",,,1,476812,0.21 (Unreliable),0.03%
,"New Jersey","34","1970","1970","55-64 years","55-64","Black or African American","2054-5",0,25793,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","55-64 years","55-64","Other Race","2131-1",0,835,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","55-64 years","55-64","White","2106-3",0,337771,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","55-64 years","55-64",,,0,364399,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","65-74 years","65-74","Black or African American","2054-5",0,15967,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","65-74 years","65-74","Other Race","2131-1",0,555,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","65-74 years","65-74","White","2106-3",0,235170,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","65-74 years","65-74",,,0,251692,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","75-84 years","75-84","Black or African American","2054-5",0,5844,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","75-84 years","75-84","Other Race","2131-1",0,274,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","75-84 years","75-84","White","2106-3",0,123001,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","75-84 years","75-84",,,0,129119,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","85+ years","85+","Black or African American","2054-5",0,1488,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","85+ years","85+","Other Race","2131-1",0,78,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","85+ years","85+","White","2106-3",0,27940,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1970","1970","85+ years","85+",,,0,29506,0.00 (Unreliable),0.00%
,"New Jersey","34","1970","1970","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1970","1970","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1970","1970","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Jersey","34","1970","1970","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","New Jersey","34","1970","1970",,,,,32,3703248,0.86,0.85%
,"New Jersey","34","1971","1971","< 1 year","1","Black or African American","2054-5",0,10036,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","< 1 year","1","Other Race","2131-1",0,464,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","< 1 year","1","White","2106-3",0,44458,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","< 1 year","1",,,0,54958,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","1-4 years","1-4","Black or African American","2054-5",0,35731,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","1-4 years","1-4","Other Race","2131-1",0,2039,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","1-4 years","1-4","White","2106-3",0,190956,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","1-4 years","1-4",,,0,228726,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","5-9 years","5-9","Black or African American","2054-5",0,48337,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","5-9 years","5-9","Other Race","2131-1",0,2241,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","5-9 years","5-9","White","2106-3",0,278636,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","5-9 years","5-9",,,0,329214,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","10-14 years","10-14","Black or African American","2054-5",0,48190,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","10-14 years","10-14","Other Race","2131-1",0,1821,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","10-14 years","10-14","White","2106-3",0,306828,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","10-14 years","10-14",,,0,356839,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","15-19 years","15-19","Black or African American","2054-5",2,40691,4.92 (Unreliable),0.05%
,"New Jersey","34","1971","1971","15-19 years","15-19","Other Race","2131-1",0,1576,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","15-19 years","15-19","White","2106-3",2,272464,0.73 (Unreliable),0.05%
"Total","New Jersey","34","1971","1971","15-19 years","15-19",,,4,314731,1.27 (Unreliable),0.11%
,"New Jersey","34","1971","1971","20-24 years","20-24","Black or African American","2054-5",5,36794,13.59 (Unreliable),0.13%
,"New Jersey","34","1971","1971","20-24 years","20-24","Other Race","2131-1",0,2080,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","20-24 years","20-24","White","2106-3",2,245080,0.82 (Unreliable),0.05%
"Total","New Jersey","34","1971","1971","20-24 years","20-24",,,7,283954,2.47 (Unreliable),0.19%
,"New Jersey","34","1971","1971","25-34 years","25-34","Black or African American","2054-5",5,61562,8.12 (Unreliable),0.13%
,"New Jersey","34","1971","1971","25-34 years","25-34","Other Race","2131-1",0,4898,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","25-34 years","25-34","White","2106-3",4,395495,1.01 (Unreliable),0.11%
"Total","New Jersey","34","1971","1971","25-34 years","25-34",,,9,461955,1.95 (Unreliable),0.24%
,"New Jersey","34","1971","1971","35-44 years","35-44","Black or African American","2054-5",1,51374,1.95 (Unreliable),0.03%
,"New Jersey","34","1971","1971","35-44 years","35-44","Other Race","2131-1",0,3577,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","35-44 years","35-44","White","2106-3",1,392086,0.26 (Unreliable),0.03%
"Total","New Jersey","34","1971","1971","35-44 years","35-44",,,2,447037,0.45 (Unreliable),0.05%
,"New Jersey","34","1971","1971","45-54 years","45-54","Black or African American","2054-5",0,40098,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","45-54 years","45-54","Other Race","2131-1",0,1677,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","45-54 years","45-54","White","2106-3",0,440838,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","45-54 years","45-54",,,0,482613,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","55-64 years","55-64","Black or African American","2054-5",0,27325,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","55-64 years","55-64","Other Race","2131-1",0,1036,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","55-64 years","55-64","White","2106-3",0,348102,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","55-64 years","55-64",,,0,376463,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","65-74 years","65-74","Black or African American","2054-5",0,16532,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","65-74 years","65-74","Other Race","2131-1",0,654,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","65-74 years","65-74","White","2106-3",0,238139,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","65-74 years","65-74",,,0,255325,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","75-84 years","75-84","Black or African American","2054-5",0,6310,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","75-84 years","75-84","Other Race","2131-1",0,308,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","75-84 years","75-84","White","2106-3",0,128057,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","75-84 years","75-84",,,0,134675,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","85+ years","85+","Black or African American","2054-5",0,1585,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","85+ years","85+","Other Race","2131-1",0,85,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","85+ years","85+","White","2106-3",0,29893,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1971","1971","85+ years","85+",,,0,31563,0.00 (Unreliable),0.00%
,"New Jersey","34","1971","1971","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1971","1971","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1971","1971","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Jersey","34","1971","1971","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
